 Cloud Cover High [high cld lay], Direct Shortwave Radiation, FAO Reference Evapotranspiration [2 m], Relative Humidity [2 m], Relative Humidity [2 m]_1, Relative Humidity [2 m]_2, Soil Moisture [28-100 cm down], Soil Moisture [28-100 cm down]_10, Soil Moisture [28-100 cm down]_9, Soil Moisture [7-28 cm down], Soil Moisture [7-28 cm down]_7, Soil Moisture [7-28 cm down]_8, Soil Temperature [100-255 cm down], Soil Temperature [100-255 cm down]_3, Soil Temperature [100-255 cm down]_4, Temperature, Temperature [2 m elevation corrected], Temperature [2 m elevation corrected]_1, Temperature [2 m elevation corrected]_2, Temperature_5, Temperature_6, Vapor Pressure Deficit [2 m], Vapor Pressure Deficit [2 m]_1, Vapor Pressure Deficit [2 m]_2,Incendio
92,2859,3.6986187,92.140884,59.8008,78.77625,0.241,0.24095833,0.24,0.303,0.3,0.30195835,19.49,19.48,19.482088,30.78,23.639105,14.559105,18.275354,12.1,18.035002,9.924148,1.130394,4.3958335,0
55.166668,4511,4.3161955,92.527794,60.996826,76.6085,0.241,0.24075,0.24,0.308,0.303,0.30595836,19.48,19.48,19.480003,31.35,23.799105,14.519105,18.503271,11.17,17.922916,10.069371,1.0981474,4.8018475,0
89.25,1547,2.281226,90.6167,74.79126,83.551,0.242,0.241125,0.24,0.366,0.308,0.34420833,19.48,19.47,19.475,20.91,18.509106,14.489105,16.609938,12.28,14.833749,4.4351053,1.4164467,2.7522523,0
66.208336,2704,3.3312488,87.86469,56.10323,76.0201,0.244,0.24295832,0.242,0.37,0.366,0.3681666,19.47,19.46,19.465414,27.35,21.529104,13.7091055,16.755356,11.13,16.31875,9.763712,1.6503372,4.3752685,0
73.583336,3756,3.9367375,89.28849,59.003727,76.67753,0.244,0.24399997,0.244,0.368,0.361,0.3652083,19.46,19.45,19.45417,30.24,22.899105,14.949105,18.019938,10.62,17.195417,9.763658,1.5938892,4.5535235,0
78.083336,5548,4.911792,90.14957,44.696014,72.982796,0.246,0.24512492,0.244,0.369,0.361,0.36675,19.45,19.44,19.442919,33.66,26.459105,14.399105,19.134521,8.89,18.106668,16.238419,1.4269524,6.1647625,0
96.833336,2990,3.7164037,89.12181,62.607735,76.8959,0.246,0.24591662,0.245,0.361,0.353,0.35795835,19.44,19.43,19.430828,31.23,24.049105,14.509105,18.710356,9.05,17.283749,9.565357,1.5593834,4.7272773,0
93.25,3706,3.8439872,92.8321,53.353046,75.876465,0.247,0.24650003,0.246,0.362,0.353,0.35491666,19.43,19.41,19.420004,28.71,21.309105,14.849105,17.537855,11.5,17.2925,10.32804,1.0506706,4.530021,0
30.5,6433,5.158219,93.68516,35.475983,71.12531,0.247,0.24620833,0.246,0.365,0.357,0.36225,19.41,19.4,19.407917,32.14,24.679106,13.4591055,17.871607,8.37,17.564585,17.447578,0.84470844,6.2931385,0
5.2083335,5845,5.0540814,83.6362,35.45707,61.462696,0.247,0.2463333,0.245,0.357,0.345,0.3526667,19.4,19.39,19.397085,31.12,25.259106,13.389105,18.729103,6.63,16.772497,18.056448,2.2151232,8.283425,0
8.25,7141,5.6582956,87.8573,26.434307,56.466022,0.246,0.24541663,0.245,0.344,0.332,0.33958337,19.39,19.38,19.385002,34.73,26.829105,12.399105,19.464523,6.02,17.449583,22.739538,1.5138006,10.04145,0
8.166667,6664,5.417379,86.91007,36.748142,60.34873,0.245,0.24441664,0.244,0.332,0.321,0.32779172,19.38,19.37,19.370413,34.19,26.429106,12.999105,19.266188,7.6,18.141666,18.367731,1.698391,8.903143,0
13.208333,5776,5.025273,87.70206,40.87235,63.526783,0.244,0.24374999,0.243,0.321,0.309,0.31674996,19.37,19.36,19.361662,34.22,26.129105,14.449105,19.760357,8.53,18.712084,17.404263,1.8311481,8.187205,0
31.25,4381,4.2948112,86.78574,49.35094,70.80016,0.244,0.24254172,0.242,0.309,0.302,0.30616665,19.36,19.35,19.351671,32.2,25.159105,15.579105,19.357857,10.09,18.258335,14.203042,2.0594044,6.2805543,0
67.833336,4445,4.3209767,94.4553,44.177258,70.64196,0.243,0.2411666,0.239,0.304,0.296,0.30066666,19.35,19.34,19.345415,34.48,24.779104,13.799105,19.081188,9.15,18.521667,15.297667,0.758543,6.4168096,0
62.541668,6336,5.291597,81.90608,29.562708,59.202526,0.24,0.23899998,0.237,0.297,0.287,0.29362503,19.34,19.34,19.339998,36.1,27.029104,14.369105,20.229523,8,19.53042,21.876831,2.595458,9.822726,0
62.958332,6411,5.4406376,85.23196,27.52207,55.6525,0.237,0.237,0.237,0.287,0.277,0.2835833,19.34,19.33,19.337078,37.88,27.639105,13.079105,20.215355,7.72,19.535833,23.580795,1.9268723,10.802466,0
97.458336,540,1.9002657,87.75961,58.117054,76.94367,0.239,0.23799999,0.237,0.29,0.277,0.27916667,19.34,19.33,19.33333,20.53,22.049105,16.099106,18.531603,11.89,14.947918,9.709312,1.9756088,4.4238563,0
60.458332,2913,3.3803532,92.4015,51.168667,76.08633,0.241,0.23729168,0.237,0.346,0.292,0.33266667,19.34,19.33,19.33291,26.5,23.269106,13.539105,17.574106,8.93,15.725831,11.786684,1.0415745,4.6717496,0
21.583334,5038,4.4499435,90.688354,40.86392,70.48623,0.241,0.23966664,0.237,0.348,0.341,0.345,19.33,19.33,19.329994,31.45,25.959105,13.969105,19.135355,8.25,17.5925,16.944244,1.3462524,6.709416,0
23.958334,5569,4.7840724,94.933426,41.079216,68.32673,0.238,0.2375833,0.237,0.341,0.333,0.338375,19.33,19.31,19.320005,32.47,25.709105,12.889105,19.192854,8.04,17.767084,16.302795,0.6661606,7.3516006,0
14.166667,6672,5.3470125,85.72543,33.07913,60.592285,0.238,0.23741667,0.237,0.333,0.322,0.32904166,19.32,19.3,19.30958,34.35,26.809105,14.109105,20.197437,7.51,18.226252,20.697952,2.036871,9.389186,0
43.75,5044,4.536272,86.82532,36.673252,63.79808,0.238,0.23704167,0.237,0.322,0.314,0.3196667,19.31,19.3,19.300829,33.39,26.089106,15.559105,20.304937,10.39,19.127083,18.037106,2.0293455,8.403422,0
42.875,5908,5.0802217,87.13733,35.696724,59.64021,0.238,0.23791663,0.237,0.314,0.306,0.31149998,19.3,19.29,19.294588,35.01,28.249105,13.499105,20.424522,7.66,18.508333,21.524864,1.7251425,9.899066,0
64.416664,5897,5.4194574,81.83215,30.036106,54.10021,0.237,0.23616667,0.233,0.306,0.292,0.30083334,19.29,19.29,19.290007,36.53,29.199104,15.199105,21.584106,8.84,19.399584,24.958527,2.7246723,11.788314,0
73,5290,4.890728,91.939384,27.321823,59.33913,0.233,0.23108335,0.228,0.292,0.279,0.28733334,19.29,19.28,19.288338,35.02,26.849106,14.139105,20.332022,8.63,19.168753,22.012833,1.1389074,9.937805,0
90.041664,254,1.1916054,87.207184,64.63112,79.82973,0.234,0.229375,0.228,0.412,0.278,0.3323333,19.29,19.28,19.280832,16.84,18.449104,12.379105,14.880772,10.47,12.952083,6.540571,1.8678188,3.0340345,0
82.166664,3346,3.4261026,87.60399,59.516296,74.9834,0.24,0.23816659,0.235,0.408,0.393,0.40045834,19.28,19.28,19.28,26.51,21.729105,11.899105,16.016603,6.36,14.049165,9.199881,1.5299797,4.414678,0
15.375,3260,3.7078853,94.60898,48.91804,73.89745,0.244,0.24225003,0.241,0.395,0.385,0.39104173,19.28,19.26,19.26792,28.25,23.259106,12.559105,17.441189,7.6,15.772502,12.279931,0.701334,5.2626967,0
23.666666,2931,3.478002,86.71845,47.053314,70.320755,0.245,0.24483328,0.244,0.385,0.376,0.3808334,19.26,19.24,19.25208,26.75,23.409105,14.429105,18.10077,9.41,15.204999,12.92835,1.9089088,5.9723897,0
41.916668,2250,2.8996518,86.35401,50.792248,71.002785,0.253,0.24924995,0.245,0.395,0.375,0.3867917,19.24,19.22,19.230001,21.26,21.549105,14.809105,17.562855,10.68,14.115417,10.724844,2.012043,5.3675323,0
57.708332,2377,2.6795835,90.29506,57.14024,77.015526,0.257,0.2554167,0.253,0.408,0.39,0.3973333,19.22,19.2,19.208334,25.11,20.489105,13.579105,16.181604,10.7,14.529999,8.166076,1.3523655,3.9311104,0
29.541666,2105,2.6494737,85.67236,66.73391,79.776634,0.263,0.25987503,0.257,0.414,0.406,0.41062507,19.2,19.17,19.183748,24.61,17.479105,13.509105,15.294522,10.25,14.682499,5.734004,2.025856,3.1138198,1
20.75,3196,3.4201798,89.564644,45.617428,73.89202,0.271,0.2672083,0.263,0.441,0.415,0.43012497,19.17,19.14,19.157084,26.91,21.739105,12.139105,15.738274,9.51,14.886668,11.995858,1.4395714,4.641911,0
0.20833333,6165,4.880447,89.6785,28.612997,61.86059,0.275,0.2733334,0.271,0.425,0.406,0.41625002,19.14,19.11,19.127083,30.22,25.369104,11.139105,17.334522,5.01,15.093334,19.8709,1.1824942,7.937195,1
0.7916667,4834,4.296538,81.31005,37.195194,59.215405,0.276,0.27512506,0.274,0.405,0.39,0.3985,19.11,19.08,19.09583,28.8,23.409105,11.979105,17.521606,6.12,14.962083,15.812396,2.424982,7.8045,0
25.541666,4759,4.3462806,88.695366,39.934177,63.92268,0.277,0.27616665,0.276,0.389,0.376,0.38395837,19.08,19.05,19.064165,30.01,23.819105,10.429105,17.069105,4.04,14.9675,15.309196,1.2344446,7.0207953,0
3.125,3843,3.669497,87.05531,45.91318,68.12373,0.278,0.27749994,0.277,0.375,0.366,0.37150005,19.05,19.01,19.030415,26.58,22.739105,13.109105,17.212854,6.25,14.4470825,13.084289,1.7093601,5.9640718,0
29.625,3729,3.5386953,92.14025,46.82721,73.13799,0.277,0.27641666,0.276,0.365,0.356,0.36204168,19.01,18.98,18.994585,27.28,22.069105,13.599105,17.047022,8.36,15.702085,12.341802,1.0611439,5.072418,0
49.958332,2473,3.3268998,91.94624,45.821625,71.54692,0.276,0.27591667,0.275,0.356,0.35,0.35391667,18.98,18.94,18.960001,26.31,22.479105,13.399105,17.116606,10.14,15.769586,12.781867,1.0773153,5.39756,1
57.25,3150,3.6183457,96.38059,49.203274,73.11211,0.276,0.27483338,0.274,0.35,0.34,0.34625003,18.94,18.91,18.92667,28.7,23.509106,12.069105,16.861189,7.81,15.438748,12.7082405,0.4548483,5.2815747,0
45,1619,2.8569298,87.56919,45.41904,69.25706,0.274,0.27333322,0.272,0.34,0.332,0.33670834,18.91,18.88,18.893753,24.68,21.759106,13.099105,16.854939,10.28,15.427498,12.427538,1.6236153,5.5746074,0
42.5,3567,3.7113233,90.47314,46.85893,67.89844,0.273,0.2722083,0.272,0.332,0.325,0.33025,18.88,18.84,18.860834,30.02,21.659105,11.159105,15.872024,8.35,16.00625,11.832389,1.1432667,5.6535554,0
25.25,5330,4.3686967,95.044556,35.70995,66.94976,0.272,0.27075002,0.269,0.325,0.314,0.32083336,18.84,18.81,18.827501,31.78,24.519106,8.579105,15.469936,3.31,14.625417,17.342112,0.4805317,6.3301883,0
18.583334,5401,4.5302653,90.02625,31.987967,61.849453,0.27,0.26933336,0.268,0.314,0.302,0.309625,18.81,18.78,18.795002,33.64,25.229105,8.7091055,16.572855,3.95,15.965417,18.911083,0.9684887,7.755989,0
20.958334,3464,3.668617,86.49835,44.648514,67.29752,0.268,0.26629165,0.264,0.302,0.295,0.29954168,18.78,18.75,18.762085,32.48,23.369104,11.889105,16.702438,10.06,16.579582,13.918792,1.6267862,6.0997276,1
15.75,4506,3.961879,94.89307,43.518757,69.60865,0.264,0.26399997,0.264,0.3,0.295,0.29866663,18.75,18.72,18.730833,32.13,23.079105,9.219106,15.931605,6.74,15.73125,13.952338,0.52706337,5.826411,1
14.541667,3884,3.487151,85.37519,56.956753,72.35696,0.265,0.26449993,0.264,0.296,0.292,0.294625,18.72,18.69,18.702084,28.53,22.139105,12.669106,16.681189,8.35,15.87375,10.034041,1.8787184,4.9603915,0
8.208333,5010,4.2019377,87.253136,35.55786,64.913246,0.264,0.26366666,0.263,0.293,0.287,0.29095834,18.69,18.66,18.672918,32.66,23.179106,11.899105,16.94827,8.12,16.95875,16.008278,1.5796022,6.9136486,0
46.166668,5810,4.590418,92.016624,28.228458,61.748917,0.263,0.2623334,0.261,0.288,0.281,0.2854167,18.66,18.63,18.64417,33.57,25.199104,10.669106,17.568687,6.28,16.919584,19.83377,0.895689,8.219676,0
59.75,5184,4.5753546,85.81669,31.0677,57.147614,0.261,0.26070833,0.259,0.281,0.275,0.27954164,18.63,18.61,18.618744,34.42,26.089106,11.069105,18.471605,4.85,16.585,20.444513,1.6172752,9.470672,0
49.458332,5546,4.7137203,82.51557,26.060987,56.88257,0.262,0.2580417,0.256,0.275,0.266,0.27112502,18.61,18.58,18.594164,35.94,28.389105,11.219105,19.192856,5.16,17.485,24.996225,2.0457106,10.517995,0
92,4430,4.4192643,83.02577,28.341599,53.46072,0.262,0.26125002,0.259,0.267,0.26,0.2647083,18.58,18.56,18.573336,37.15,27.549105,13.049105,20.286602,7.19,18.56375,22.687325,2.2436628,11.228232,0
77.5,5025,4.5518565,81.83164,25.259424,52.532154,0.259,0.25783333,0.257,0.26,0.254,0.25766668,18.56,18.55,18.555828,38.37,28.199104,13.439105,20.569937,8.73,19.357916,24.578949,2.4464302,11.779632,0
58.958332,4692,4.29112,84.091934,32.04219,56.624058,0.257,0.25625002,0.255,0.254,0.248,0.251875,18.55,18.54,18.543339,37.99,26.679106,12.719105,19.81494,6.82,18.8775,20.880924,2.0259686,10.201954,0
94.708336,5211,4.798854,87.16819,23.566286,54.67188,0.256,0.2553334,0.254,0.248,0.242,0.24637498,18.54,18.53,18.534584,37.85,27.949104,12.579105,19.552855,7.23,18.922918,25.329216,1.6255102,11.026313,0
58.666668,4141,3.766341,82.90597,40.295208,63.19356,0.255,0.2544584,0.254,0.244,0.241,0.2424167,18.53,18.53,18.53,35.16,24.559105,13.389105,18.491188,8.19,18.212915,16.14444,2.3170328,7.521097,0
30.166666,5492,4.5620165,95.830925,26.564255,63.956528,0.256,0.25537506,0.255,0.242,0.24,0.24099995,18.53,18.53,18.53,38.38,27.819105,11.659105,19.044937,6.51,18.985416,24.006142,0.49463558,9.109181,0
71.291664,5435,4.583646,91.42564,26.492046,57.49983,0.256,0.25550005,0.255,0.249,0.237,0.240125,18.53,18.53,18.53,38.01,27.549105,10.479105,18.999105,6.54,18.396666,23.774239,0.93948174,10.043124,0
17.75,5780,4.60064,86.22393,17.674465,54.766785,0.256,0.2553334,0.254,0.249,0.243,0.2470833,18.54,18.53,18.530416,37.94,27.619104,9.619105,18.400354,4.57,18.268751,26.67361,1.5084038,10.625639,0
52.875,5892,4.6246195,89.054665,14.274815,54.37875,0.255,0.25416672,0.254,0.244,0.24,0.24258333,18.54,18.53,18.539173,39.98,27.959105,10.499105,18.597857,6.49,19.667501,28.42513,1.2430191,11.1203375,1
52.125,5509,4.4956365,85.24737,21.850058,52.708256,0.254,0.25358325,0.252,0.24,0.235,0.23879169,18.55,18.54,18.540838,39.26,26.939106,9.919106,18.451607,5.91,19.090834,24.344841,1.5663872,10.906163,0
79.75,1034,2.2172277,89.34927,50.480865,70.268875,0.252,0.25149998,0.251,0.235,0.234,0.23450004,18.55,18.55,18.549995,27.87,22.319105,12.969105,17.365355,11,16.03625,11.351885,1.379159,5.6446443,0
68.041664,3479,3.3212147,91.94174,38.71387,65.554214,0.255,0.25225,0.252,0.235,0.233,0.23449998,18.56,18.55,18.555834,34.09,22.579105,12.469105,17.234106,8.9,17.737917,14.620872,1.009306,6.61248,0
45.708332,4058,3.6892061,90.2508,27.09277,61.852,0.255,0.2534583,0.249,0.234,0.227,0.2322083,18.56,18.56,18.56,33.93,25.209105,11.789105,17.83494,8.21,17.937916,20.506603,1.1928854,8.077674,0
38.5,4855,4.303763,81.04998,10.78912,49.42691,0.249,0.24775003,0.246,0.227,0.221,0.22458337,18.57,18.56,18.560833,35.19,27.289104,12.609105,18.981188,6.93,17.860416,27.906832,2.4149828,11.729355,0
0,5661,4.4453735,66.98424,9.735125,40.995617,0.246,0.24533333,0.242,0.221,0.215,0.21975,18.57,18.56,18.568754,37.75,26.219105,9.659105,17.592022,2.88,16.6425,26.981256,3.421842,12.201072,0
4.0833335,4510,3.7823546,89.31871,28.72975,62.185436,0.242,0.24141671,0.241,0.215,0.214,0.21441673,18.57,18.57,18.570005,35.18,23.709105,11.919106,17.04369,9.13,17.465832,18.298748,1.2895555,7.57624,0
0.041666668,5608,4.3189893,95.27942,8.644011,50.7213,0.241,0.24041669,0.234,0.214,0.211,0.213125,18.57,18.57,18.570005,37.34,26.769106,8.089106,17.151606,4.48,16.503748,28.020004,0.43922138,11.132305,0
0,5776,4.663787,57.015793,8.038697,32.368908,0.234,0.23333329,0.232,0.211,0.208,0.2100417,18.57,18.57,18.570005,38.99,27.659105,7.939105,17.383688,1.65,16.22125,29.294933,3.9856262,14.053269,0
2.0833333,3650,3.5746913,96.23171,26.057135,61.261486,0.232,0.23149996,0.231,0.208,0.206,0.20733328,18.57,18.57,18.570005,35.02,25.289104,11.719105,17.424105,9.07,17.748335,19.282059,0.4564724,8.169115,0
26.75,4561,3.9013386,83.617615,30.479906,60.789776,0.232,0.23141663,0.231,0.207,0.206,0.20658332,18.57,18.56,18.566668,37.28,25.529104,11.679105,17.574524,7.66,18.280832,19.935446,1.9462805,8.204325,0
1.0416666,2496,2.7876918,86.198975,44.374104,71.511154,0.232,0.2312916,0.231,0.206,0.206,0.20600002,18.57,18.56,18.560415,30.42,20.629105,10.619105,14.83744,9.07,15.4925,11.693739,1.5285397,4.6433897,0
4.4166665,4569,3.639077,91.31446,33.395046,63.78233,0.232,0.23158325,0.231,0.207,0.206,0.2065833,18.56,18.56,18.56,33.96,21.149105,9.839106,14.277855,5.68,15.817501,14.600624,0.91117954,5.967132,0
1.3333334,4772,3.673526,86.92495,27.425564,57.972797,0.232,0.23191659,0.231,0.207,0.206,0.20691663,18.56,18.56,18.56,35.29,22.379105,6.4091053,13.713689,3.62,15.237499,17.091286,1.170301,7.0385,0
24.875,4905,3.8903553,91.50164,25.0544,58.758373,0.231,0.2308333,0.229,0.206,0.205,0.20591669,18.56,18.55,18.550413,37.03,23.919106,6.5091057,14.761189,4.03,16.30875,19.490894,0.70848846,7.7310395,1
34.666668,4758,3.9717712,88.39174,15.958256,53.735645,0.229,0.22891672,0.228,0.205,0.203,0.20433335,18.55,18.54,18.542505,38.49,26.479105,6.479105,15.762019,3.27,16.517916,25.515696,1.0246868,10.049286,1
18,4513,4.186937,74.81956,20.823078,46.681152,0.228,0.22800003,0.228,0.203,0.202,0.20241664,18.54,18.52,18.529999,37.09,26.679106,9.819105,17.492857,4.42,16.796665,24.22156,2.7329283,11.230446,1
21.25,4498,3.913319,69.11068,29.150919,46.3999,0.228,0.22758333,0.226,0.202,0.202,0.20199998,18.52,18.51,18.517502,34.03,24.249105,11.649105,17.924524,5.04,16.518332,18.800032,3.6623688,10.509828,0
69.75,2284,2.80773,82.20594,43.137455,64.1719,0.226,0.22591664,0.225,0.202,0.2,0.20154165,18.51,18.5,18.50625,29.69,21.539104,13.729105,17.353273,7.61,15.877917,12.771317,2.5125217,6.5994453,0
61.458332,4605,4.100196,81.094055,15.810668,54.15851,0.226,0.22524996,0.225,0.2,0.2,0.19999999,18.5,18.49,18.494164,35.04,25.649105,12.649105,17.644524,7.61,17.105417,24.31726,2.3965673,9.670047,0
50.541668,4609,3.8761034,85.115074,20.301147,54.738644,0.226,0.22591664,0.225,0.2,0.2,0.19999999,18.49,18.47,18.48042,38.11,25.999105,8.579105,16.769938,3.67,16.319168,23.510271,1.5393515,9.472922,0
67.375,4985,4.052613,93.8817,9.413032,57.562225,0.225,0.22499995,0.225,0.201,0.2,0.20016664,18.47,18.46,18.466663,39.05,27.389105,8.979105,17.156603,4.68,17.5475,28.590055,0.60522366,10.153201,1
13.583333,4798,3.869271,96.71925,25.590971,63.08867,0.225,0.22441666,0.224,0.2,0.199,0.19966666,18.46,18.45,18.455004,38.09,25.989105,9.019105,16.759106,5.92,17.956667,21.936644,0.3267641,8.183323,0
13.625,4103,3.7675269,92.43345,17.846533,58.001286,0.224,0.22337502,0.222,0.199,0.198,0.19841665,18.45,18.44,18.44625,38.65,26.569105,11.399105,17.872856,7.86,18.539999,24.912544,0.88277245,9.587955,0
3.3333333,4423,3.954643,93.40842,14.529521,56.819397,0.227,0.2228334,0.222,0.201,0.197,0.19775002,18.44,18.44,18.44,38.74,27.129105,10.289105,18.448689,5.85,17.855417,26.754257,0.73754215,10.616126,0
77.541664,4187,3.9032114,76.12333,22.299715,48.29421,0.228,0.22629167,0.225,0.201,0.199,0.19983327,18.44,18.43,18.431662,35.24,25.479105,11.729105,18.516188,4.7,16.982916,21.854939,3.0226412,10.964808,1
93.083336,3659,3.5912216,68.90501,10.629467,40.903046,0.228,0.22791667,0.227,0.199,0.199,0.19899994,18.43,18.42,18.429579,35.54,22.849106,10.629105,16.853271,2.63,15.527917,21.196281,4.2679796,10.904584,0
58.666668,3760,3.5458791,79.23869,25.335556,51.018215,0.227,0.22641665,0.226,0.199,0.195,0.19741671,18.43,18.42,18.421255,35.34,24.949104,9.439105,16.204107,4.78,16.2125,20.322803,2.1899128,9.250258,0
78.875,3183,3.1802015,87.92335,35.415817,57.864323,0.228,0.22645831,0.226,0.196,0.195,0.19558339,18.42,18.41,18.415834,35.81,23.759106,11.089105,16.976606,5.35,16.043333,16.632858,1.4511957,8.207022,0
80.458336,2112,2.369953,87.29177,51.887066,71.05606,0.228,0.22733335,0.226,0.197,0.196,0.19687502,18.41,18.4,18.4075,30.68,20.379105,13.079105,16.367437,8.78,15.171666,9.789429,1.679781,5.0224037,0
42.208332,3163,3.1746712,87.371864,33.08166,65.17649,0.226,0.22583331,0.224,0.199,0.197,0.19849993,18.4,18.39,18.399164,32.59,25.129105,12.579105,17.364523,8.38,17.181667,18.731262,1.6276236,7.3215504,0
73.125,4094,3.7569451,81.74457,12.262289,52.150787,0.224,0.22383334,0.223,0.198,0.198,0.19799997,18.39,18.38,18.387918,35.14,26.639105,11.629105,18.648687,5.14,16.687916,26.68572,2.1629095,10.971001,0
49.333332,4013,3.5389433,69.82186,20.42986,44.250412,0.223,0.22241674,0.222,0.198,0.196,0.19733334,18.38,18.37,18.3775,34.86,25.249105,9.239105,17.48869,4.66,16.485834,22.395515,3.1035557,10.962241,0
13.958333,1717,2.1173904,93.33198,45.578686,72.9914,0.222,0.22187507,0.221,0.196,0.196,0.19600004,18.37,18.36,18.367079,28.04,20.749105,11.649105,15.394521,9.57,15.16125,11.25671,0.79058933,4.631935,0
74.041664,4504,3.5591989,100.09276,12.71718,59.892673,0.221,0.22100002,0.221,0.197,0.196,0.19658333,18.36,18.35,18.355837,33.96,25.079105,7.269105,15.566188,4.3,15.709583,23.764288,-0.008441925,8.370582,0
47.916668,4785,3.7419193,92.38335,9.378393,53.831295,0.221,0.22024997,0.218,0.197,0.194,0.19625004,18.35,18.34,18.344166,34.76,25.739105,7.1691055,15.819108,1.53,14.745833,25.458323,0.79253864,9.74607,0
29.208334,4665,3.84289,73.77898,22.060411,48.527386,0.226,0.21854162,0.217,0.194,0.192,0.19320835,18.34,18.32,18.327085,35.29,25.739105,8.239105,16.64327,2.15,15.491668,22.450665,2.5991302,10.274819,0
44.291668,3909,3.3037238,85.29599,32.67812,59.05048,0.226,0.22591664,0.225,0.192,0.191,0.19191664,18.32,18.3,18.30958,33.65,23.599106,8.419106,15.51619,3.45,15.328748,17.049507,1.4229164,7.529198,0
50.583332,2175,2.413257,88.53966,50.966442,70.19564,0.225,0.22383337,0.223,0.191,0.191,0.191,18.3,18.28,18.29209,27.01,19.549105,10.079105,14.821603,8.83,14.783752,9.722277,1.2220688,4.7873263,0
86.458336,3634,3.4394476,89.59492,18.133251,52.2747,0.223,0.22287504,0.222,0.191,0.19,0.19050002,18.28,18.26,18.2725,34.78,25.479105,7.4191055,15.424521,5.11,16.212915,22.777634,0.92423916,9.293199,0
39.625,4552,3.6623054,76.40482,11.415531,41.698566,0.223,0.22204173,0.219,0.191,0.189,0.18995832,18.26,18.24,18.253332,37.67,26.219105,7.479105,16.637024,3.03,16.233332,26.478964,2.1133857,11.904404,0
2.75,3196,3.0202992,87.72281,33.345005,61.6217,0.219,0.21841663,0.218,0.19,0.189,0.1890833,18.24,18.23,18.235422,33.13,23.479105,10.299105,16.06702,7.15,16.11875,16.874565,1.3415546,7.18676,1
0,4639,3.6280997,94.08553,10.975214,55.939358,0.218,0.21762496,0.217,0.19,0.189,0.18941663,18.23,18.21,18.217915,36.64,26.249105,8.659105,16.50202,4.7,16.6975,26.249662,0.59110546,9.61858,1
39.583332,4436,3.5603545,83.157425,23.05516,54.47003,0.217,0.2164167,0.216,0.189,0.187,0.18783332,18.21,18.19,18.200003,36.81,24.499105,7.939105,15.529523,2.93,15.697915,20.667202,1.5779524,8.702928,0
23.333334,4638,3.658218,87.90945,14.008958,54.536694,0.216,0.21483338,0.214,0.187,0.185,0.18583332,18.19,18.18,18.183746,37.37,26.189106,8.169106,16.341604,3.6,16.434166,25.657526,1.1879683,9.722215,1
15.083333,4655,3.8557932,69.01321,5.7437744,39.62929,0.214,0.21341665,0.213,0.185,0.184,0.18441667,18.18,18.16,18.168335,37.23,27.109104,7.189105,16.33327,1.74,15.459582,28.907944,2.7390757,12.38819,0
